OTU	KO	Reac	Prod	stoichReac	stoichProd	normalized_copy_number	LB	UB	Reversible	KEGGReac	KEGGProd
Bacillus_pumilus_ATCC_7061	FUMt2r	fum[e]	fum[c]	1	1	0.111111111111111	-1000	1000	1	C00122	C00122
Bacillus_pumilus_ATCC_7061	GLCabc	glc_D[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00031	C00282
Bacillus_pumilus_ATCC_7061	GLCabc	glc_D[e]	pi[c]	1	1	0.111111111111111	0	1000	0	C00031	C00009
Bacillus_pumilus_ATCC_7061	GLCabc	glc_D[e]	adp[c]	1	1	0.111111111111111	0	1000	0	C00031	C00008
Bacillus_pumilus_ATCC_7061	GLCabc	glc_D[e]	glc_D[c]	1	1	0.111111111111111	0	1000	0	C00031	C00031
Bacillus_pumilus_ATCC_7061	GLCpts	glc_D[e]	g6p[c]	1	1	0.111111111111111	0	1000	0	C00031	C00092
Bacillus_pumilus_ATCC_7061	GLCpts	glc_D[e]	pyr[c]	1	1	0.111111111111111	0	1000	0	C00031	C00022
Bacillus_pumilus_ATCC_7061	GLCt2	glc_D[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00031	C00282
Bacillus_pumilus_ATCC_7061	GLCt2	glc_D[e]	glc_D[c]	1	1	0.111111111111111	0	1000	0	C00031	C00031
Bacillus_pumilus_ATCC_7061	GLNabc	gln_L[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00064	C00282
Bacillus_pumilus_ATCC_7061	GLNabc	gln_L[e]	pi[c]	1	1	0.111111111111111	0	1000	0	C00064	C00009
Bacillus_pumilus_ATCC_7061	GLNabc	gln_L[e]	adp[c]	1	1	0.111111111111111	0	1000	0	C00064	C00008
Bacillus_pumilus_ATCC_7061	GLNabc	gln_L[e]	gln_L[c]	1	1	0.111111111111111	0	1000	0	C00064	C00064
Bacillus_pumilus_ATCC_7061	GLNt2r	gln_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00064	C00282
Bacillus_pumilus_ATCC_7061	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.111111111111111	-1000	1000	1	C00064	C00064
Bacillus_pumilus_ATCC_7061	GLNt4	gln_L[e]	gln_L[c]	1	1	0.111111111111111	0	1000	0	C00064	C00064
Bacillus_pumilus_ATCC_7061	GLNt4	gln_L[e]	na1[c]	1	1	0.111111111111111	0	1000	0	C00064	C01330
Bacillus_pumilus_ATCC_7061	GLUt2r	glu_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00025	C00282
Bacillus_pumilus_ATCC_7061	GLUt2r	glu_L[e]	glu_L[c]	1	1	0.111111111111111	-1000	1000	1	C00025	C00025
Bacillus_pumilus_ATCC_7061	GLYt2r	gly[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00037	C00282
Bacillus_pumilus_ATCC_7061	GLYt2r	gly[e]	gly[c]	1	1	0.111111111111111	-1000	1000	1	C00037	C00037
Bacillus_pumilus_ATCC_7061	HISt2r	his_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00135	C00282
Bacillus_pumilus_ATCC_7061	HISt2r	his_L[e]	his_L[c]	1	1	0.111111111111111	-1000	1000	1	C00135	C00135
Bacillus_pumilus_ATCC_7061	HYXNti	hxan[e]	hxan[c]	1	1	0.111111111111111	0	1000	0	C00262	C00262
Bacillus_pumilus_ATCC_7061	ILEt2r	ile_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00407	C00282
Bacillus_pumilus_ATCC_7061	ILEt2r	ile_L[e]	ile_L[c]	1	1	0.111111111111111	-1000	1000	1	C00407	C00407
Bacillus_pumilus_ATCC_7061	LEUt2r	leu_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00123	C00282
Bacillus_pumilus_ATCC_7061	LEUt2r	leu_L[e]	leu_L[c]	1	1	0.111111111111111	-1000	1000	1	C00123	C00123
Bacillus_pumilus_ATCC_7061	LYSt3r	h[e]	lys_L[e]	1	1	0.111111111111111	-1000	1000	1	C00282	C00047
Bacillus_pumilus_ATCC_7061	LYSt3r	lys_L[c]	lys_L[e]	1	1	0.111111111111111	-1000	1000	1	C00047	C00047
Bacillus_pumilus_ATCC_7061	METabc	met_L[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00073	C00282
Bacillus_pumilus_ATCC_7061	METabc	met_L[e]	pi[c]	1	1	0.111111111111111	0	1000	0	C00073	C00009
Bacillus_pumilus_ATCC_7061	METabc	met_L[e]	adp[c]	1	1	0.111111111111111	0	1000	0	C00073	C00008
Bacillus_pumilus_ATCC_7061	METabc	met_L[e]	met_L[c]	1	1	0.111111111111111	0	1000	0	C00073	C00073
Bacillus_pumilus_ATCC_7061	METt2r	met_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00073	C00282
Bacillus_pumilus_ATCC_7061	METt2r	met_L[e]	met_L[c]	1	1	0.111111111111111	-1000	1000	1	C00073	C00073
Bacillus_pumilus_ATCC_7061	NACt2r	h[c]	nac[e]	1	1	0.111111111111111	-1000	1000	1	C00282	C00253
Bacillus_pumilus_ATCC_7061	NACt2r	nac[c]	nac[e]	1	1	0.111111111111111	-1000	1000	1	C00253	C00253
Bacillus_pumilus_ATCC_7061	PPAt2	ppa[c]	ppa[e]	1	1	0.111111111111111	0	1000	0	C00163	C00163
Bacillus_pumilus_ATCC_7061	PPAt2i	ppa[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00163	C00282
Bacillus_pumilus_ATCC_7061	PPAt2i	ppa[e]	ppa[c]	1	1	0.111111111111111	0	1000	0	C00163	C00163
Bacillus_pumilus_ATCC_7061	PROt2r	pro_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00148	C00282
Bacillus_pumilus_ATCC_7061	PROt2r	pro_L[e]	pro_L[c]	1	1	0.111111111111111	-1000	1000	1	C00148	C00148
Bacillus_pumilus_ATCC_7061	PROt4	pro_L[e]	na1[c]	1	1	0.111111111111111	0	1000	0	C00148	C01330
Bacillus_pumilus_ATCC_7061	PROt4	pro_L[e]	pro_L[c]	1	1	0.111111111111111	0	1000	0	C00148	C00148
Bacillus_pumilus_ATCC_7061	PTRCabc	ptrc[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00134	C00282
Bacillus_pumilus_ATCC_7061	PTRCabc	ptrc[e]	pi[c]	1	1	0.111111111111111	0	1000	0	C00134	C00009
Bacillus_pumilus_ATCC_7061	PTRCabc	ptrc[e]	adp[c]	1	1	0.111111111111111	0	1000	0	C00134	C00008
Bacillus_pumilus_ATCC_7061	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.111111111111111	0	1000	0	C00134	C00134
Bacillus_pumilus_ATCC_7061	SBTpts	sbt_D[e]	pyr[c]	1	1	0.111111111111111	0	1000	0	C00794	C00022
Bacillus_pumilus_ATCC_7061	SBTpts	sbt_D[e]	sbt6p[c]	1	1	0.111111111111111	0	1000	0	C00794	NA
Bacillus_pumilus_ATCC_7061	SPMDabc	spmd[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00315	C00282
Bacillus_pumilus_ATCC_7061	SPMDabc	spmd[e]	pi[c]	1	1	0.111111111111111	0	1000	0	C00315	C00009
Bacillus_pumilus_ATCC_7061	SPMDabc	spmd[e]	adp[c]	1	1	0.111111111111111	0	1000	0	C00315	C00008
Bacillus_pumilus_ATCC_7061	SPMDabc	spmd[e]	spmd[c]	1	1	0.111111111111111	0	1000	0	C00315	C00315
Bacillus_pumilus_ATCC_7061	SUCCt2r	succ[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00042	C00282
Bacillus_pumilus_ATCC_7061	SUCCt2r	succ[e]	succ[c]	1	1	0.111111111111111	-1000	1000	1	C00042	C00042
Bacillus_pumilus_ATCC_7061	URAt2	ura[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00106	C00282
Bacillus_pumilus_ATCC_7061	URAt2	ura[e]	ura[c]	1	1	0.111111111111111	0	1000	0	C00106	C00106
Bacillus_pumilus_ATCC_7061	URIt2r	uri[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00299	C00282
Bacillus_pumilus_ATCC_7061	URIt2r	uri[e]	uri[c]	1	1	0.111111111111111	-1000	1000	1	C00299	C00299
Bacillus_pumilus_ATCC_7061	VALt2r	val_L[e]	h[c]	1	1	0.111111111111111	-1000	1000	1	C00183	C00282
Bacillus_pumilus_ATCC_7061	VALt2r	val_L[e]	val_L[c]	1	1	0.111111111111111	-1000	1000	1	C00183	C00183
Bacillus_pumilus_ATCC_7061	XANt2	xan[e]	h[c]	1	1	0.111111111111111	0	1000	0	C00385	C00282
Bacillus_pumilus_ATCC_7061	XANt2	xan[e]	xan[c]	1	1	0.111111111111111	0	1000	0	C00385	C00385
Bacillus_pumilus_ATCC_7061	r1144	glu_L[e]	glu_L[c]	1	1	0.111111111111111	0	1000	0	C00025	C00025
Bacillus_pumilus_ATCC_7061	r1144	glu_L[e]	na1[c]	1	1	0.111111111111111	0	1000	0	C00025	C01330
Bacillus_pumilus_ATCC_7061	r1667	arg_L[e]	arg_L[c]	1	1	0.111111111111111	-1000	1000	1	C00062	C00062
Bacillus_pumilus_ATCC_7061	r1667	orn[c]	orn[e]	1	1	0.111111111111111	-1000	1000	1	C00077	C00077
Bacillus_pumilus_ATCC_7061	r1667	arg_L[e]	orn[e]	1	1	0.111111111111111	-1000	1000	1	C00062	C00077
Bacillus_thermoamylovorans	AMY1e	h2o[e]	glc_D[e]	8	8	1	0	1000	0	C00001	C00031
Bacillus_thermoamylovorans	AMY1e	strch1[e]	glc_D[e]	1	8	1	0	1000	0	NA	C00031
Bacillus_thermoamylovorans	AMY2e	h2o[e]	glc_D[e]	8	8	1	0	1000	0	C00001	C00031
Bacillus_thermoamylovorans	AMY2e	glygn2[e]	glc_D[e]	1	8	1	0	1000	0	NA	C00031
Bacillus_thermoamylovorans	ARGt2	arg_L[e]	h[c]	1	1	1	0	1000	0	C00062	C00282
Bacillus_thermoamylovorans	ARGt2	arg_L[e]	arg_L[c]	1	1	1	0	1000	0	C00062	C00062
Bacillus_thermoamylovorans	ASPt2r	asp_L[e]	h[c]	1	1	1	-1000	1000	1	C00049	C00282
Bacillus_thermoamylovorans	ASPt2r	asp_L[e]	asp_L[c]	1	1	1	-1000	1000	1	C00049	C00049
Bacillus_thermoamylovorans	BTNabc	btn[e]	h[c]	1	1	1	0	1000	0	C00120	C00282
Bacillus_thermoamylovorans	BTNabc	btn[e]	adp[c]	1	1	1	0	1000	0	C00120	C00008
Bacillus_thermoamylovorans	BTNabc	btn[e]	pi[c]	1	1	1	0	1000	0	C00120	C00009
Bacillus_thermoamylovorans	BTNabc	btn[e]	btn[c]	1	1	1	0	1000	0	C00120	C00120
Bacillus_thermoamylovorans	CSNt2	csn[e]	h[c]	1	1	1	0	1000	0	C00380	C00282
Bacillus_thermoamylovorans	CSNt2	csn[e]	csn[c]	1	1	1	0	1000	0	C00380	C00380
Bacillus_thermoamylovorans	GLCDe	glc_D[e]	h[e]	1	1	1	0	1000	0	C00031	C00282
Bacillus_thermoamylovorans	GLCDe	glc_D[e]	q8h2[c]	1	1	1	0	1000	0	C00031	NA
Bacillus_thermoamylovorans	GLCDe	glc_D[e]	glcn[e]	1	1	1	0	1000	0	C00031	C00257
Bacillus_thermoamylovorans	GLCabc	glc_D[e]	h[c]	1	1	1	0	1000	0	C00031	C00282
Bacillus_thermoamylovorans	GLCabc	glc_D[e]	adp[c]	1	1	1	0	1000	0	C00031	C00008
Bacillus_thermoamylovorans	GLCabc	glc_D[e]	pi[c]	1	1	1	0	1000	0	C00031	C00009
Bacillus_thermoamylovorans	GLCabc	glc_D[e]	glc_D[c]	1	1	1	0	1000	0	C00031	C00031
Bacillus_thermoamylovorans	GLCpts	glc_D[e]	g6p[c]	1	1	1	0	1000	0	C00031	C00092
Bacillus_thermoamylovorans	GLCpts	glc_D[e]	pyr[c]	1	1	1	0	1000	0	C00031	C00022
Bacillus_thermoamylovorans	GLNabc	gln_L[e]	h[c]	1	1	1	0	1000	0	C00064	C00282
Bacillus_thermoamylovorans	GLNabc	gln_L[e]	adp[c]	1	1	1	0	1000	0	C00064	C00008
Bacillus_thermoamylovorans	GLNabc	gln_L[e]	pi[c]	1	1	1	0	1000	0	C00064	C00009
Bacillus_thermoamylovorans	GLNabc	gln_L[e]	gln_L[c]	1	1	1	0	1000	0	C00064	C00064
Bacillus_thermoamylovorans	GLNt2r	gln_L[e]	h[c]	1	1	1	-1000	1000	1	C00064	C00282
Bacillus_thermoamylovorans	GLNt2r	gln_L[e]	gln_L[c]	1	1	1	-1000	1000	1	C00064	C00064
Bacillus_thermoamylovorans	GLUt2r	glu_L[e]	h[c]	1	1	1	-1000	1000	1	C00025	C00282
Bacillus_thermoamylovorans	GLUt2r	glu_L[e]	glu_L[c]	1	1	1	-1000	1000	1	C00025	C00025
Bacillus_thermoamylovorans	GLYt2r	gly[e]	h[c]	1	1	1	-1000	1000	1	C00037	C00282
Bacillus_thermoamylovorans	GLYt2r	gly[e]	gly[c]	1	1	1	-1000	1000	1	C00037	C00037
Bacillus_thermoamylovorans	HISt2r	his_L[e]	h[c]	1	1	1	-1000	1000	1	C00135	C00282
Bacillus_thermoamylovorans	HISt2r	his_L[e]	his_L[c]	1	1	1	-1000	1000	1	C00135	C00135
Bacillus_thermoamylovorans	HYXNti	hxan[e]	hxan[c]	1	1	1	0	1000	0	C00262	C00262
Bacillus_thermoamylovorans	ILEabc	ile_L[e]	h[c]	1	1	1	0	1000	0	C00407	C00282
Bacillus_thermoamylovorans	ILEabc	ile_L[e]	adp[c]	1	1	1	0	1000	0	C00407	C00008
Bacillus_thermoamylovorans	ILEabc	ile_L[e]	pi[c]	1	1	1	0	1000	0	C00407	C00009
Bacillus_thermoamylovorans	ILEabc	ile_L[e]	ile_L[c]	1	1	1	0	1000	0	C00407	C00407
Bacillus_thermoamylovorans	ILEt2r	ile_L[e]	h[c]	1	1	1	-1000	1000	1	C00407	C00282
Bacillus_thermoamylovorans	ILEt2r	ile_L[e]	ile_L[c]	1	1	1	-1000	1000	1	C00407	C00407
Bacillus_thermoamylovorans	LEUabc	leu_L[e]	h[c]	1	1	1	0	1000	0	C00123	C00282
Bacillus_thermoamylovorans	LEUabc	leu_L[e]	adp[c]	1	1	1	0	1000	0	C00123	C00008
Bacillus_thermoamylovorans	LEUabc	leu_L[e]	pi[c]	1	1	1	0	1000	0	C00123	C00009
Bacillus_thermoamylovorans	LEUabc	leu_L[e]	leu_L[c]	1	1	1	0	1000	0	C00123	C00123
Bacillus_thermoamylovorans	LEUt2r	leu_L[e]	h[c]	1	1	1	-1000	1000	1	C00123	C00282
Bacillus_thermoamylovorans	LEUt2r	leu_L[e]	leu_L[c]	1	1	1	-1000	1000	1	C00123	C00123
Bacillus_thermoamylovorans	LYSt3r	h[e]	lys_L[e]	1	1	1	-1000	1000	1	C00282	C00047
Bacillus_thermoamylovorans	LYSt3r	lys_L[c]	lys_L[e]	1	1	1	-1000	1000	1	C00047	C00047
Bacillus_thermoamylovorans	METabc	met_L[e]	h[c]	1	1	1	0	1000	0	C00073	C00282
Bacillus_thermoamylovorans	METabc	met_L[e]	adp[c]	1	1	1	0	1000	0	C00073	C00008
Bacillus_thermoamylovorans	METabc	met_L[e]	pi[c]	1	1	1	0	1000	0	C00073	C00009
Bacillus_thermoamylovorans	METabc	met_L[e]	met_L[c]	1	1	1	0	1000	0	C00073	C00073
Bacillus_thermoamylovorans	METt2r	met_L[e]	h[c]	1	1	1	-1000	1000	1	C00073	C00282
Bacillus_thermoamylovorans	METt2r	met_L[e]	met_L[c]	1	1	1	-1000	1000	1	C00073	C00073
Bacillus_thermoamylovorans	NACt2r	h[c]	nac[e]	1	1	1	-1000	1000	1	C00282	C00253
Bacillus_thermoamylovorans	NACt2r	nac[c]	nac[e]	1	1	1	-1000	1000	1	C00253	C00253
Bacillus_thermoamylovorans	O16G1e	h2o[e]	glc_D[e]	1	1	1	0	1000	0	C00001	C00031
Bacillus_thermoamylovorans	O16G1e	glygn4[e]	glc_D[e]	1	1	1	0	1000	0	NA	C00031
Bacillus_thermoamylovorans	O16G2e	h2o[e]	glc_D[e]	1	1	1	0	1000	0	C00001	C00031
Bacillus_thermoamylovorans	O16G2e	strch2[e]	glc_D[e]	1	1	1	0	1000	0	NA	C00031
Bacillus_thermoamylovorans	PNTOt4	pnto_R[e]	na1[c]	1	1	1	0	1000	0	C00864	C01330
Bacillus_thermoamylovorans	PNTOt4	pnto_R[e]	pnto_R[c]	1	1	1	0	1000	0	C00864	C00864
Bacillus_thermoamylovorans	PPAt2	ppa[c]	ppa[e]	1	1	1	0	1000	0	C00163	C00163
Bacillus_thermoamylovorans	PPAt2i	ppa[e]	h[c]	1	1	1	0	1000	0	C00163	C00282
Bacillus_thermoamylovorans	PPAt2i	ppa[e]	ppa[c]	1	1	1	0	1000	0	C00163	C00163
Bacillus_thermoamylovorans	PROPAT4te	pro_L[e]	pro_L[c]	1	1	1	-1000	1000	1	C00148	C00148
Bacillus_thermoamylovorans	PROabc	pro_L[e]	h[c]	1	1	1	0	1000	0	C00148	C00282
Bacillus_thermoamylovorans	PROabc	pro_L[e]	adp[c]	1	1	1	0	1000	0	C00148	C00008
Bacillus_thermoamylovorans	PROabc	pro_L[e]	pi[c]	1	1	1	0	1000	0	C00148	C00009
Bacillus_thermoamylovorans	PROabc	pro_L[e]	pro_L[c]	1	1	1	0	1000	0	C00148	C00148
Bacillus_thermoamylovorans	PROt2	pro_L[e]	h[c]	1	1	1	0	1000	0	C00148	C00282
Bacillus_thermoamylovorans	PROt2	pro_L[e]	pro_L[c]	1	1	1	0	1000	0	C00148	C00148
Bacillus_thermoamylovorans	PROt4	pro_L[e]	na1[c]	1	1	1	0	1000	0	C00148	C01330
Bacillus_thermoamylovorans	PROt4	pro_L[e]	pro_L[c]	1	1	1	0	1000	0	C00148	C00148
Bacillus_thermoamylovorans	PTRCabc	ptrc[e]	h[c]	1	1	1	0	1000	0	C00134	C00282
Bacillus_thermoamylovorans	PTRCabc	ptrc[e]	adp[c]	1	1	1	0	1000	0	C00134	C00008
Bacillus_thermoamylovorans	PTRCabc	ptrc[e]	pi[c]	1	1	1	0	1000	0	C00134	C00009
Bacillus_thermoamylovorans	PTRCabc	ptrc[e]	ptrc[c]	1	1	1	0	1000	0	C00134	C00134
Bacillus_thermoamylovorans	SBTpts	sbt_D[e]	pyr[c]	1	1	1	0	1000	0	C00794	C00022
Bacillus_thermoamylovorans	SBTpts	sbt_D[e]	sbt6p[c]	1	1	1	0	1000	0	C00794	NA
Bacillus_thermoamylovorans	SPMDabc	spmd[e]	h[c]	1	1	1	0	1000	0	C00315	C00282
Bacillus_thermoamylovorans	SPMDabc	spmd[e]	adp[c]	1	1	1	0	1000	0	C00315	C00008
Bacillus_thermoamylovorans	SPMDabc	spmd[e]	pi[c]	1	1	1	0	1000	0	C00315	C00009
Bacillus_thermoamylovorans	SPMDabc	spmd[e]	spmd[c]	1	1	1	0	1000	0	C00315	C00315
Bacillus_thermoamylovorans	SUCCt2r	succ[e]	h[c]	1	1	1	-1000	1000	1	C00042	C00282
Bacillus_thermoamylovorans	SUCCt2r	succ[e]	succ[c]	1	1	1	-1000	1000	1	C00042	C00042
Bacillus_thermoamylovorans	TAURabc	taur[e]	h[c]	1	1	1	0	1000	0	C00245	C00282
Bacillus_thermoamylovorans	TAURabc	taur[e]	adp[c]	1	1	1	0	1000	0	C00245	C00008
Bacillus_thermoamylovorans	TAURabc	taur[e]	pi[c]	1	1	1	0	1000	0	C00245	C00009
Bacillus_thermoamylovorans	TAURabc	taur[e]	taur[c]	1	1	1	0	1000	0	C00245	C00245
Bacillus_thermoamylovorans	URAt2	ura[e]	h[c]	1	1	1	0	1000	0	C00106	C00282
Bacillus_thermoamylovorans	URAt2	ura[e]	ura[c]	1	1	1	0	1000	0	C00106	C00106
Bacillus_thermoamylovorans	URIt2r	uri[e]	h[c]	1	1	1	-1000	1000	1	C00299	C00282
Bacillus_thermoamylovorans	URIt2r	uri[e]	uri[c]	1	1	1	-1000	1000	1	C00299	C00299
Bacillus_thermoamylovorans	VALabc	val_L[e]	h[c]	1	1	1	0	1000	0	C00183	C00282
Bacillus_thermoamylovorans	VALabc	val_L[e]	adp[c]	1	1	1	0	1000	0	C00183	C00008
Bacillus_thermoamylovorans	VALabc	val_L[e]	pi[c]	1	1	1	0	1000	0	C00183	C00009
Bacillus_thermoamylovorans	VALabc	val_L[e]	val_L[c]	1	1	1	0	1000	0	C00183	C00183
Bacillus_thermoamylovorans	VALt2r	val_L[e]	h[c]	1	1	1	-1000	1000	1	C00183	C00282
Bacillus_thermoamylovorans	VALt2r	val_L[e]	val_L[c]	1	1	1	-1000	1000	1	C00183	C00183
Bacillus_thermoamylovorans	XANt2	xan[e]	h[c]	1	1	1	0	1000	0	C00385	C00282
Bacillus_thermoamylovorans	XANt2	xan[e]	xan[c]	1	1	1	0	1000	0	C00385	C00385
Bacillus_thermoamylovorans	r1144	glu_L[e]	glu_L[c]	1	1	1	0	1000	0	C00025	C00025
Bacillus_thermoamylovorans	r1144	glu_L[e]	na1[c]	1	1	1	0	1000	0	C00025	C01330
Bacillus_thermoamylovorans	r1667	arg_L[e]	arg_L[c]	1	1	1	-1000	1000	1	C00062	C00062
Bacillus_thermoamylovorans	r1667	orn[c]	orn[e]	1	1	1	-1000	1000	1	C00077	C00077
Bacillus_thermoamylovorans	r1667	arg_L[e]	orn[e]	1	1	1	-1000	1000	1	C00062	C00077
Bacteroides_faecis_MAJ27	ARGt2r	arg_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00062	C00282
Bacteroides_faecis_MAJ27	ARGt2r	arg_L[e]	arg_L[c]	1	1	0.5	-1000	1000	1	C00062	C00062
Bacteroides_faecis_MAJ27	ASPt2r	asp_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00049	C00282
Bacteroides_faecis_MAJ27	ASPt2r	asp_L[e]	asp_L[c]	1	1	0.5	-1000	1000	1	C00049	C00049
Bacteroides_faecis_MAJ27	CSNt2	csn[e]	h[c]	1	1	0.5	0	1000	0	C00380	C00282
Bacteroides_faecis_MAJ27	CSNt2	csn[e]	csn[c]	1	1	0.5	0	1000	0	C00380	C00380
Bacteroides_faecis_MAJ27	GLCabc	glc_D[e]	h[c]	1	1	0.5	0	1000	0	C00031	C00282
Bacteroides_faecis_MAJ27	GLCabc	glc_D[e]	adp[c]	1	1	0.5	0	1000	0	C00031	C00008
Bacteroides_faecis_MAJ27	GLCabc	glc_D[e]	pi[c]	1	1	0.5	0	1000	0	C00031	C00009
Bacteroides_faecis_MAJ27	GLCabc	glc_D[e]	glc_D[c]	1	1	0.5	0	1000	0	C00031	C00031
Bacteroides_faecis_MAJ27	GLNt2r	gln_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00064	C00282
Bacteroides_faecis_MAJ27	GLNt2r	gln_L[e]	gln_L[c]	1	1	0.5	-1000	1000	1	C00064	C00064
Bacteroides_faecis_MAJ27	GTHRDt2	gthrd[e]	gthrd[c]	1	1	0.5	0	1000	0	C00051	C00051
Bacteroides_faecis_MAJ27	LYSt3r	h[e]	lys_L[e]	1	1	0.5	-1000	1000	1	C00282	C00047
Bacteroides_faecis_MAJ27	LYSt3r	lys_L[c]	lys_L[e]	1	1	0.5	-1000	1000	1	C00047	C00047
Bacteroides_faecis_MAJ27	METt2r	met_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00073	C00282
Bacteroides_faecis_MAJ27	METt2r	met_L[e]	met_L[c]	1	1	0.5	-1000	1000	1	C00073	C00073
Bacteroides_faecis_MAJ27	NACt2r	h[c]	nac[e]	1	1	0.5	-1000	1000	1	C00282	C00253
Bacteroides_faecis_MAJ27	NACt2r	nac[c]	nac[e]	1	1	0.5	-1000	1000	1	C00253	C00253
Bacteroides_faecis_MAJ27	ORNt2r	orn[e]	h[c]	1	1	0.5	-1000	1000	1	C00077	C00282
Bacteroides_faecis_MAJ27	ORNt2r	orn[e]	orn[c]	1	1	0.5	-1000	1000	1	C00077	C00077
Bacteroides_faecis_MAJ27	PPAt2r	h[c]	ppa[e]	1	1	0.5	-1000	1000	1	C00282	C00163
Bacteroides_faecis_MAJ27	PPAt2r	ppa[c]	ppa[e]	1	1	0.5	-1000	1000	1	C00163	C00163
Bacteroides_faecis_MAJ27	PROt4r	pro_L[e]	pro_L[c]	1	1	0.5	-1000	1000	1	C00148	C00148
Bacteroides_faecis_MAJ27	PROt4r	pro_L[e]	na1[c]	1	1	0.5	-1000	1000	1	C00148	C01330
Bacteroides_faecis_MAJ27	PTRCabc	ptrc[e]	h[c]	1	1	0.5	0	1000	0	C00134	C00282
Bacteroides_faecis_MAJ27	PTRCabc	ptrc[e]	adp[c]	1	1	0.5	0	1000	0	C00134	C00008
Bacteroides_faecis_MAJ27	PTRCabc	ptrc[e]	pi[c]	1	1	0.5	0	1000	0	C00134	C00009
Bacteroides_faecis_MAJ27	PTRCabc	ptrc[e]	ptrc[c]	1	1	0.5	0	1000	0	C00134	C00134
Bacteroides_faecis_MAJ27	SPMDabc	spmd[e]	h[c]	1	1	0.5	0	1000	0	C00315	C00282
Bacteroides_faecis_MAJ27	SPMDabc	spmd[e]	adp[c]	1	1	0.5	0	1000	0	C00315	C00008
Bacteroides_faecis_MAJ27	SPMDabc	spmd[e]	pi[c]	1	1	0.5	0	1000	0	C00315	C00009
Bacteroides_faecis_MAJ27	SPMDabc	spmd[e]	spmd[c]	1	1	0.5	0	1000	0	C00315	C00315
Bacteroides_faecis_MAJ27	SUCCt2r	succ[e]	h[c]	1	1	0.5	-1000	1000	1	C00042	C00282
Bacteroides_faecis_MAJ27	SUCCt2r	succ[e]	succ[c]	1	1	0.5	-1000	1000	1	C00042	C00042
Bacteroides_faecis_MAJ27	URAt2	ura[e]	h[c]	1	1	0.5	0	1000	0	C00106	C00282
Bacteroides_faecis_MAJ27	URAt2	ura[e]	ura[c]	1	1	0.5	0	1000	0	C00106	C00106
Bacteroides_faecis_MAJ27	URIt2r	uri[e]	h[c]	1	1	0.5	-1000	1000	1	C00299	C00282
Bacteroides_faecis_MAJ27	URIt2r	uri[e]	uri[c]	1	1	0.5	-1000	1000	1	C00299	C00299
Bacteroides_faecis_MAJ27	VALt2r	val_L[e]	h[c]	1	1	0.5	-1000	1000	1	C00183	C00282
Bacteroides_faecis_MAJ27	VALt2r	val_L[e]	val_L[c]	1	1	0.5	-1000	1000	1	C00183	C00183
Bacteroides_faecis_MAJ27	XANt2	xan[e]	h[c]	1	1	0.5	0	1000	0	C00385	C00282
Bacteroides_faecis_MAJ27	XANt2	xan[e]	xan[c]	1	1	0.5	0	1000	0	C00385	C00385
Bacteroides_sp_3_1_23	ARGabc	arg_L[e]	h[c]	1	1	0.25	0	1000	0	C00062	C00282
Bacteroides_sp_3_1_23	ARGabc	arg_L[e]	pi[c]	1	1	0.25	0	1000	0	C00062	C00009
Bacteroides_sp_3_1_23	ARGabc	arg_L[e]	adp[c]	1	1	0.25	0	1000	0	C00062	C00008
Bacteroides_sp_3_1_23	ARGabc	arg_L[e]	arg_L[c]	1	1	0.25	0	1000	0	C00062	C00062
Bacteroides_sp_3_1_23	BTNabc	btn[e]	h[c]	1	1	0.25	0	1000	0	C00120	C00282
Bacteroides_sp_3_1_23	BTNabc	btn[e]	pi[c]	1	1	0.25	0	1000	0	C00120	C00009
Bacteroides_sp_3_1_23	BTNabc	btn[e]	adp[c]	1	1	0.25	0	1000	0	C00120	C00008
Bacteroides_sp_3_1_23	BTNabc	btn[e]	btn[c]	1	1	0.25	0	1000	0	C00120	C00120
Bacteroides_sp_3_1_23	GCDCHOLBHSe	h2o[e]	gly[e]	1	1	0.25	0	1000	0	C00001	C00037
