databaseID	Organism	AGORA_ID
GCF_000698925.1_ASM69892v1	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930	Prevotella_loescheii_DSM_19665
GCF_000613985.1_ASM61398v1	Prevotella nanceiensis DSM 19126	Prevotella_nanceiensis_DSM_19126
GCF_000379965.1_ASM37996v1	Prevotella nanceiensis DSM 19126	Prevotella_nanceiensis_DSM_19126
GCF_000613445.1_ASM61344v1	Prevotella shahii JCM 12083	Prevotella_shahii_JCM_12083
GCF_003201715.1_ASM320171v1	Prevotella shahii JCM 12083	Prevotella_shahii_JCM_12083
GCF_000614005.1_ASM61400v1	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640	Prevotella_timonensis_4401737
GCF_000455445.1_4401737	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640	Prevotella_timonensis_4401737
GCF_000430565.1_ASM43056v1	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640	Prevotella_timonensis_4401737
GCF_000613325.1_ASM61332v1	Prevotella veroralis DSM 19559	Prevotella_veroralis_DSM_19559
GCF_000377625.1_ASM37762v1	Prevotella veroralis DSM 19559	Prevotella_veroralis_DSM_19559
GCF_000425285.1_ASM42528v1	Propionibacterium jensenii DSM 20535	Propionibacterium_jensenii_DSM_20535
GCF_000425525.1_ASM42552v1	Ruminococcus gauvreauii DSM 19829	Ruminococcus_gauvreauii_DSM_19829
GCF_000429065.1_ASM42906v1	Silanimonas lenta DSM 16282	Silanimonas_lenta_DSM_16282
GCF_000425005.1_ASM42500v1	Solobacterium moorei DSM 22971	Solobacterium_moorei_DSM_22971
GCF_000420345.1_ASM42034v1	Streptococcus pleomorphus DSM 20574	Streptococcus_pleomorphus_DSM_20574
GCF_000380145.1_ASM38014v1	Streptococcus thoraltensis DSM 12221	Streptococcus_thoraltensis_DSM_12221
GCF_000420065.1_ASM42006v1	Varibaculum cambriense DSM 15806	Varibaculum_cambriense_DSM_15806
GCF_000286435.2_ASM28643v2	Morganella morganii subsp. morganii KT	Morganella_morganii_subsp_morganii_KT
GCF_000468755.1_OprofF0195v1.0	Olsenella profusa F019501	Olsenella_profusa_F019501
GCF_000258205.1_RaeriaF0474v1.0	Rothia aeria F0474	Rothia_aeria_F0474
GCF_000239955.1_ASM23995v2	Weissella confusa LBAE C39-2	Weissella_confusa_LBAE_C39_2
GCF_001040725.1_Lactobacillus_mucosae	Lactobacillus mucosae LM1	Lactobacillus_mucosae_LM1
GCF_000248095.2_ASM24809v3	Lactobacillus mucosae LM1	Lactobacillus_mucosae_LM1
GCF_000296575.1_ASM29657v1	Brachyspira pilosicoli B2904	Brachyspira_pilosicoli_B2904
GCF_000271445.1_KCA1_v9	Lactobacillus pentosus KCA1	Lactobacillus_pentosus_KCA1
GCF_000406945.1_Ente_disp_ATCC51266_V1	Enterococcus dispar ATCC 51266	Enterococcus_dispar_ATCC_51266
GCF_000406945.1_Ente_disp_ATCC51266_V1	Enterococcus dispar ATCC 51266	Enterococcus_dispar_ATCC_51266
GCF_000407585.1_Ente_disp_ATCC51266_V2	Enterococcus dispar ATCC 51266	Enterococcus_dispar_ATCC_51266
GCF_000407585.1_Ente_disp_ATCC51266_V2	Enterococcus dispar ATCC 51266	Enterococcus_dispar_ATCC_51266
GCF_000406985.1_Ente_dura_ATCC6056_V1	Enterococcus durans ATCC 6056	Enterococcus_durans_ATCC_6056
GCF_000406985.1_Ente_dura_ATCC6056_V1	Enterococcus durans ATCC 6056	Enterococcus_durans_ATCC_6056
GCF_000407265.1_Ente_dura_ATCC6056_V2	Enterococcus durans ATCC 6056	Enterococcus_durans_ATCC_6056
GCF_000407265.1_Ente_dura_ATCC6056_V2	Enterococcus durans ATCC 6056	Enterococcus_durans_ATCC_6056
GCF_000406965.1_Ente_aviu_ATCC14025_V1	Enterococcus avium ATCC 14025	Enterococcus_avium_ATCC_14025
GCF_000406965.1_Ente_aviu_ATCC14025_V1	Enterococcus avium ATCC 14025	Enterococcus_avium_ATCC_14025
GCF_000407245.1_Ente_aviu_ATCC14025_V2	Enterococcus avium ATCC 14025	Enterococcus_avium_ATCC_14025
GCF_000407245.1_Ente_aviu_ATCC14025_V2	Enterococcus avium ATCC 14025	Enterococcus_avium_ATCC_14025
GCF_000247775.1_ASM24777v2	Lactobacillus gastricus PS3	Lactobacillus_gastricus_PS3
GCF_001042615.1_ASM104261v1	Bifidobacterium kashiwanohense DSM 21854	Bifidobacterium_kashiwanohense_DSM_21854
GCF_000771545.1_DSM-21854	Bifidobacterium kashiwanohense DSM 21854	Bifidobacterium_kashiwanohense_DSM_21854
GCF_001042635.1_ASM104263v1	Bifidobacterium scardovii JCM 12489 = DSM 13734	Bifidobacterium_scardovii_JCM_12489
GCF_000770985.1_DSM-13734	Bifidobacterium scardovii JCM 12489 = DSM 13734	Bifidobacterium_scardovii_JCM_12489
GCF_001005065.1_ASM100506v1	Bifidobacterium scardovii JCM 12489 = DSM 13734	Bifidobacterium_scardovii_JCM_12489
GCF_000380465.1_ASM38046v1	Microbacterium paraoxydans 77MFTsu3.2	Microbacterium_paraoxydans_77MFTsu3_2
GCF_000479335.1_ASM47933v1	Streptococcus sp. I-G2	Streptococcus_sp_I_G2
GCF_000479315.1_ASM47931v1	Streptococcus sp. I-P16	Streptococcus_sp_I_P16
GCF_000275465.1_Gretchen3	Alcaligenes faecalis subsp. faecalis NCIB 8687	Alcaligenes_faecalis_subsp_faecalis_NCIB_8687
GCF_000393955.1_Ente_asin_ATCC700915_V1	Enterococcus asini ATCC 700915	Enterococcus_asini_ATCC_700915
GCF_000407365.1_Ente_asin_ATCC700915_V2	Enterococcus asini ATCC 700915	Enterococcus_asini_ATCC_700915
GCF_000394035.1_Ente_phoe_BAA-412_V1	Enterococcus phoeniculicola ATCC BAA-412	Enterococcus_phoeniculicola_ATCC_BAA_412
GCF_000407505.1_Ente_phoe_BAA-412_V2	Enterococcus phoeniculicola ATCC BAA-412	Enterococcus_phoeniculicola_ATCC_BAA_412
GCF_000394055.1_Ente_cocc_BAA-1240_V1	Enterococcus caccae ATCC BAA-1240	Enterococcus_caccae_ATCC_BAA_1240
GCF_000407145.1_Ente_cocc_BAA-1240_V2	Enterococcus caccae ATCC BAA-1240	Enterococcus_caccae_ATCC_BAA_1240
GCF_000297455.1_ASM29745v1	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus_equorum_subsp_equorum_Mu2
GCF_000284835.1_UreThermo-BF	Ureibacillus thermosphaericus str. Thermo-BF	Ureibacillus_thermosphaericus_str_Thermo_BF
GCF_000463665.1_PG_DSM_assembly2012	Propionibacterium granulosum DSM 20700	Propionibacterium_granulosum_DSM_20700
GCF_000723465.1_Rb803	Ruminococcus bicirculans 80/3	Ruminococcus_bicirculans_80_3
GCF_000284595.1_ASM28459v1	Stenotrophomonas maltophilia D457	Stenotrophomonas_maltophilia_D457
GCF_000286335.1_StaVit1.0	Staphylococcus vitulinus F1028	Staphylococcus_vitulinus_F1028
GCF_000367205.1_ASM36720v1	Propionibacterium avidum 44067	Propionibacterium_avidum_44067
GCF_000310065.1_ASM31006v1	Propionibacterium acidipropionici ATCC 4875	Propionibacterium_acidipropionici_ATCC_4875
GCF_000308215.1_ASM30821v1	Methanomassiliicoccus luminyensis B10	Methanomassiliicoccus_luminyensis_B10
GCF_000285915.1_ASM28591v1	Brevibacterium massiliense 5401308	Brevibacterium_massiliense_5401308
GCF_001584405.1_ASM158440v1	Brevibacterium massiliense 5401308	Brevibacterium_massiliense_5401308
GCF_000691145.1_ASM69114v1	Bacillus altitudinis 41KF2b	Bacillus_altitudinis_41KF2b
GCF_000283115.1_ASM28311v1	Lactobacillus coryniformis subsp. coryniformis CECT 5711	Lactobacillus_coryniformis_subsp_coryniformis_CECT_5711
GCF_000263775.1_StacapQN11.0	Staphylococcus capitis QN1	Staphylococcus_capitis_QN1
GCF_000332735.1_ASM33273v1	Staphylococcus warneri SG1	Staphylococcus_warneri_SG1
GCF_000283255.1_BE01	Bacillus endophyticus 2102	Bacillus_endophyticus_2102
GCF_000312305.1_ASM31230v1	Prevotella conceptionensis  9403948	Prevotella_conceptionensis_9403948
GCF_000308295.2_Ab_34632	Afipia birgiae 34632	Afipia_birgiae_34632
GCF_000401235.1_BacNeaAAU1	Bacillus nealsonii AAU1	Bacillus_nealsonii_AAU1
GCF_000401215.1_CloSarAAU1	Clostridium sartagoforme AAU1	Clostridium_sartagoforme_AAU1
GCF_000411435.1_Bifi_brev_HPH0326_V1	Bifidobacterium breve HPH0326	Bifidobacterium_breve_HPH0326
GCF_000398925.1_Buty_pull_1_20_V1	Butyricicoccus pullicaecorum 1.2	Butyricicoccus_pullicaecorum_1_2
GCF_000374505.1_ASM37450v1	Alistipes onderdonkii DSM 19147	Alistipes_onderdonkii_DSM_19147
GCF_000293805.1_ASM29380v1	Paenibacillus alvei DSM 29	Paenibacillus_alvei_DSM_29
GCF_000287215.2_ASM28721v3	Aeromonas media WS	Aeromonas_media_WS
GCF_000582785.1_B.massiliensis	Blastococcus massiliensis AP3	Blastococcus_massiliensis_AP3
GCF_000455285.1_Sm_AP9	Stoquefichus massiliensis AP9	Stoquefichus_massiliensis_AP9
GCF_000295715.1_ASM29571v1	Staphylococcus arlettae CVD059	Staphylococcus_arlettae_CVD059
GCF_001050075.1_Mycobacterium_fortuitum_ATCC_6841	Mycobacterium fortuitum subsp. fortuitum DSM 46621	Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621
GCF_000295855.1_ASM29585v1	Mycobacterium fortuitum subsp. fortuitum DSM 46621	Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621
GCF_000730605.1_ASM73060v1	Pseudomonas monteilii NBRC 103158 = DSM 14164	Pseudomonas_monteilii_NBRC_103158
GCF_000621245.1_ASM62124v1	Pseudomonas monteilii NBRC 103158 = DSM 14164	Pseudomonas_monteilii_NBRC_103158
GCF_000327305.1_ASM32730v1	Lactococcus raffinolactis 4877	Lactococcus_raffinolactis_4877
GCF_000368885.1_Acin_radi_NIPH_2130_V1	Acinetobacter radioresistens NIPH 2130	Acinetobacter_radioresistens_NIPH_2130
GCF_000399705.1_Acin_pitt_ANC_4052_V1	Acinetobacter pittii ANC 4052	Acinetobacter_pittii_ANC_4052
GCF_000369085.1_Acin_haem_NIPH_261_V1	Acinetobacter haemolyticus NIPH 261	Acinetobacter_haemolyticus_NIPH_261
GCF_000739855.1_ASM73985v1	Alcaligenes faecalis subsp. faecalis NBRC 13111	Alcaligenes_faecalis_subsp_faecalis_NBRC_13111
GCF_001748345.1_Afaecalis_assembly01	Alcaligenes faecalis subsp. faecalis NBRC 13111	Alcaligenes_faecalis_subsp_faecalis_NBRC_13111
GCF_001552575.1_ASM155257v1	Rhodococcus equi ATCC 33707	Rhodococcus_equi_ATCC_33707
GCF_000473915.1_Prescottia_equi_Genome_sequencing	Rhodococcus equi ATCC 33707	Rhodococcus_equi_ATCC_33707
GCF_001552475.1_ASM155247v1	Microbacterium oleivorans NBRC 103075	Microbacterium_oleivorans_NBRC_103075
GCF_000298875.1_ASM29887v1	Leuconostoc gelidum JB7	Leuconostoc_gelidum_JB7
GCF_000314575.1_ASM31457v1	Brevibacterium casei S18	Brevibacterium_casei_S18
GCF_000313955.2_Lfzb2dn	Lysinibacillus fusiformis ZB2	Lysinibacillus_fusiformis_ZB2
GCF_000612145.1_Z8	Staphylococcus sciuri subsp. sciuri Z8	Staphylococcus_sciuri_subsp_sciuri_Z8
GCF_000452225.2_ASM45222v2	Clostridium bifermentans ATCC 19299	Clostridium_bifermentans_ATCC_19299
GCF_000403825.2_Para_gold_dnLKV18_V1	Parabacteroides goldsteinii dnLKV18	Parabacteroides_goldsteinii_dnLKV18
GCF_000403375.2_Paen_bare_G22_V1	Paenibacillus barengoltzii G22	Paenibacillus_barengoltzii_G22
GCF_000613345.1_ASM61334v1	Prevotella disiens JCM 6334 = ATCC 29426	Prevotella_disiens_JCM_6334
GCF_000467875.1_ASM46787v1	Prevotella disiens JCM 6334 = ATCC 29426	Prevotella_disiens_JCM_6334
GCF_000613405.1_ASM61340v1	Prevotella enoeca  JCM 12259	Prevotella_enoeca_JCM_12259
GCF_000315815.2_ASM31581v2	Kocuria palustris PEL	Kocuria_palustris_PEL
GCF_000313615.1_Velvet_assembly_of_Campylobacter_showae_CSUNSWCD	Campylobacter showae CSUNSWCD	Campylobacter_showae_CSUNSWCD
GCF_000328345.1_Brevibacillus_agri_BAB-2500_v3.1	Brevibacillus agri BAB-2500	Brevibacillus_agri_BAB_2500
GCF_000319815.1_Psalc341.0	Pseudomonas alcaliphila 34	Pseudomonas_alcaliphila_34
GCF_000347695.1_ASM34769v1	Bifidobacterium thermophilum RBL67	Bifidobacterium_thermophilum_RBL67
GCF_000469345.1_ASM46934v1	Eubacterium ramulus ATCC 29099	Eubacterium_ramulus_ATCC_29099
GCF_000347875.1_ATCC25175_V1	Streptococcus mutans ATCC 25175	Streptococcus_mutans_ATCC_25175
GCF_000328905.1_ASM32890v1	Enterobacter hormaechei YT2	Enterobacter_hormaechei_YT2
GCF_000328885.1_SOAPdenovo	Enterobacter hormaechei YT3	Enterobacter_hormaechei_YT3
GCF_000981805.1_ASM98180v1	Citrobacter amalonaticus Y19	Citrobacter_amalonaticus_Y19
GCF_000338275.1_StaXyl1.0	Staphylococcus xylosus NJ	Staphylococcus_xylosus_NJ
GCF_000342105.1_Draft_Genome_Sequence_of_Bacillus_sonorensis_L12	Bacillus sonorensis L12	Bacillus_sonorensis_L12
GCF_000494875.1_ASM49487v1	Staphylococcus pasteuri SP1	Staphylococcus_pasteuri_SP1
GCF_000381725.1_ASM38172v1	Fusobacterium russii ATCC 25533	Fusobacterium_russii_ATCC_25533
GCF_000424025.1_ASM42402v1	Clostridium paraputrificum AGR2156	Clostridium_paraputrificum_AGR2156
GCF_000424205.1_ASM42420v1	Clostridium cadaveris AGR2141	Clostridium_cadaveris_AGR2141
GCF_000424305.1_ASM42430v1	Pseudobutyrivibrio ruminis AD2017	Pseudobutyrivibrio_ruminis_AD2017
GCF_000424605.1_ASM42460v1	Prevotella bryantii B14	Prevotella_bryantii_B14
GCF_000424105.1_ASM42410v1	Lachnospira multipara ATCC 19207	Lachnospira_multipara_ATCC_19207
GCF_000421505.1_ASM42150v1	Clostridium methoxybenzovorans SR3	Clostridium_methoxybenzovorans_SR3
GCF_000349565.1_Curtobacterium_flaccumfaciens_UCD-AKU	Curtobacterium flaccumfaciens UCD-AKU	Curtobacterium_flaccumfaciens_UCD_AKU
GCF_000527015.1_ASM52701v1	Bacillus flexus 27Col1.1E	Bacillus_flexus_27Col1_1E
GCF_000355845.1_ICDCCJ07004	Campylobacter jejuni jejuni ICDCCJ07004	Campylobacter_jejuni_jejuni_ICDCCJ07004
GCF_000499705.1_ScapHOJ_3778_PRJEB1494	Staphylococcus capitis CR0101	Staphylococcus_capitis_CR0101
GCF_000353565.1_ASM35356v1	Brevibacillus borstelensis AK1	Brevibacillus_borstelensis_AK1
GCF_000526995.1_ASM52699v1	Clostridium indolis DSM 755	Clostridium_indolis_DSM_755
GCF_000565285.1_pBF	Bacillus firmus DS1	Bacillus_firmus_DS1
GCF_000754645.1_VF560_1	Vibrio fluvialis 560	Vibrio_fluvialis_560
GCF_000392595.1_PleShi1.0	Plesiomonas shigelloides 302-73	Plesiomonas_shigelloides_302_73
GCF_000390025.1_C-6	Gordonia terrae C-6	Gordonia_terrae_C_6
GCF_000409755.1_Clostridium_butyricum_DSM_10702_Genome_sequencing	Clostridium butyricum DSM 10702	Clostridium_butyricum_DSM_10702
GCF_000479045.1_ASM47904v1	Cetobacterium somerae ATCC BAA-47401	Cetobacterium_somerae_ATCC_BAA_47401
GCF_000488855.1_ASM48885v1	Eubacterium brachy ATCC 33089	Eubacterium_brachy_ATCC_33089
GCF_000497735.1_BLONGv1.0	Bifidobacterium longum E18	Bifidobacterium_longum_E18
GCF_000521985.1_Hafn_alve_BIDMC_31_V1	Hafnia alvei BIDMC 31	Hafnia_alvei_BIDMC_31
GCF_000657735.1_gbh07v01	Bordetella hinzii OH87 BAL007II	Bordetella_hinzii_OH87_BAL007II
GCF_000518765.1_ASM51876v1	Ruminococcus flavefaciens ATCC 19208	Ruminococcus_flavefaciens_ATCC_19208
GCF_000422085.1_ASM42208v1	Serratia liquefaciens ATCC 27592	Serratia_liquefaciens_ATCC_27592
GCF_000467225.1_Staphylococcus_xylosus_strain_DMB3-Bh1	Staphylococcus xylosus DMB3-Bh1	Staphylococcus_xylosus_DMB3_Bh1
GCF_000473245.1_ASM47324v1	Bacillus infantis NRRL B-14911	Bacillus_infantis_NRRL_B_14911
GCF_000733845.1_ASM73384v1	Geobacillus vulcani PSS1	Geobacillus_vulcani_PSS1
GCF_000478885.1_ASM47888v1	Adlercreutzia equolifaciens DSM 19450	Adlercreutzia_equolifaciens_DSM_19450
GCF_000687995.1_ASM68799v1	Selenomonas ruminantium AC2024	Selenomonas_ruminantium_AC2024
GCF_000702585.1_ASM70258v1	Exiguobacterium aurantiacum DSM 6208	Exiguobacterium_aurantiacum_DSM_6208
GCF_000521965.1_Citr_freu_UCI_31_V2	Citrobacter freundii UCI 31	Citrobacter_freundii_UCI_31
GCF_000701665.1_ASM70166v1	Eubacterium desmolans ATCC 43058	Eubacterium_desmolans_ATCC_43058
GCF_000701685.1_ASM70168v1	Gemella sanguinis ATCC700632	Gemella_sanguinis_ATCC700632
GCF_000621725.1_ASM62172v1	Prevotella brevis ATCC 19188	Prevotella_brevis_ATCC_19188
GCF_000771385.1_DSM-20432	Bifidobacterium boum DSM 20432	Bifidobacterium_boum_DSM_20432
GCF_000687615.1_ASM68761v1	Bifidobacterium boum DSM 20432	Bifidobacterium_boum_DSM_20432
GCF_000770925.1_DSM-6489	Bifidobacterium ruminantium DSM 6489	Bifidobacterium_ruminantium_DSM_6489
GCF_000687635.1_ASM68763v1	Bifidobacterium ruminantium DSM 6489	Bifidobacterium_ruminantium_DSM_6489
GCF_001436965.1_ASM143696v1	Kandleria vitulina DSM 20405	Kandleria_vitulina_DSM_20405
GCF_000702065.1_ASM70206v1	Kandleria vitulina DSM 20405	Kandleria_vitulina_DSM_20405
GCF_000702905.1_ASM70290v1	Mitsuokella jalaludinii DSM 13811	Mitsuokella_jalaludinii_DSM_13811
GCF_000702045.1_ASM70204v1	Succinivibrio dextrinosolvens H5	Succinivibrio_dextrinosolvens_H5
GCF_000513495.2_ASM51349v2	Staphylococcus cohnii hu-01	Staphylococcus_cohnii_hu_01
GCF_000159315.1_ASM15931v1	Lactobacillus hilgardii ATCC 8290	Lactobacillus_hilgardii_ATCC_8290
GCF_001434655.1_ASM143465v1	Lactobacillus hilgardii ATCC 8290	Lactobacillus_hilgardii_ATCC_8290
GCF_000159435.1_ASM15943v1	Lactobacillus vaginalis ATCC 49540	Lactobacillus_vaginalis_ATCC_49540
GCF_001435915.1_ASM143591v1	Lactobacillus vaginalis ATCC 49540	Lactobacillus_vaginalis_ATCC_49540
GCF_000517665.1_Rhodococcus_rhodochrous.strain_ATCC_21198_v1.0	Rhodococcus rhodochrous ATCC 21198	Rhodococcus_rhodochrous_ATCC_21198
GCF_000771225.1_DSM-20099	Bifidobacterium pseudolongum subsp. Pseudolongum DSM 20099	Bifidobacterium_pseudolongum_subsp_Pseudolongum_DSM_20099
GCF_000771345.1_DSM-20216	Bifidobacterium coryneforme DSM 20216	Bifidobacterium_coryneforme_DSM_20216
GCF_000771525.1_DSM-21395	Bifidobacterium mongoliense DSM 21395	Bifidobacterium_mongoliense_DSM_21395
GCF_000741285.1_Bifmon	Bifidobacterium mongoliense DSM 21395	Bifidobacterium_mongoliense_DSM_21395
GCF_000518065.1_PseAze1.0	Pseudomonas nitroreducens HBP1	Pseudomonas_nitroreducens_HBP1
GCF_000512125.1_ASM51212v1	Escherichia albertii KF1	Escherichia_albertii_KF1
GCF_000568195.1_De_Novo_Assembly	Serratia fonticola RB-25	Serratia_fonticola_RB_25
GCF_000520015.2_ASM52001v2	Serratia fonticola RB-25	Serratia_fonticola_RB_25
GCF_000612125.1_BreAgr1.0	Brevibacillus agri 5-2	Brevibacillus_agri_5_2
GCF_000622145.1_ASM62214v1	Paracoccus yeei ATCC BAA-599	Paracoccus_yeei_ATCC_BAA_599
GCF_000622225.1_ASM62222v1	Roseomonas mucosa ATCC BAA-692	Roseomonas_mucosa_ATCC_BAA_692
GCF_000599565.1_TruePyoMS2391.0	Trueperella pyogenes MS249	Trueperella_pyogenes_MS249
GCF_000708125.1_RIV2	Aeromonas jandaei Riv2	Aeromonas_jandaei_Riv2
